,package_id,online_booking,mobile_site_booking,Car_Cancellation,from_date,from_month,weekend,hourOfDay,cancel_zone
26113,2.0,1,0,0,8,4,1,2,1
26119,1.0,1,0,0,8,4,1,2,0
26129,4.0,0,0,0,8,4,1,1,1
26130,4.0,1,0,0,8,7,0,3,1
26131,4.0,0,0,0,8,4,1,2,1
26132,4.0,0,0,0,8,4,1,1,1
26133,1.0,1,0,0,8,4,1,1,1
26134,4.0,1,0,0,8,4,1,2,1
26141,4.0,1,0,0,8,4,1,1,0
26146,4.0,0,0,0,8,4,1,2,1
26148,2.0,0,0,0,8,4,1,2,1
26152,1.0,0,0,0,8,4,1,4,1
26158,1.0,0,0,0,8,4,1,3,1
26165,1.0,0,0,0,8,4,1,3,1
26166,1.0,1,0,0,8,4,1,3,1
26175,2.0,0,0,0,8,4,1,2,0
26178,2.0,0,0,0,8,4,1,3,0
26184,2.0,0,0,0,8,4,1,3,1
26186,3.0,1,0,0,8,4,1,3,1
26189,2.0,1,0,0,8,4,1,3,1
26190,1.0,0,0,0,8,4,1,3,1
26191,3.0,1,0,0,8,4,1,3,1
26196,1.0,0,0,0,8,4,1,3,1
26199,1.0,0,0,0,8,4,1,3,1
26207,1.0,0,0,0,8,4,1,4,1
26214,2.0,0,0,0,8,4,1,3,1
26216,1.0,1,0,0,8,4,1,4,1
26220,1.0,0,0,0,8,4,1,4,1
26233,1.0,0,0,0,8,4,1,4,1
26235,3.0,1,0,0,8,5,0,1,1
26236,3.0,1,0,0,8,5,0,1,1
26250,3.0,1,0,0,8,5,0,2,0
26251,2.0,0,0,0,8,5,0,2,1
26257,4.0,0,0,0,8,5,0,2,1
26274,2.0,1,0,0,8,5,0,1,1
26277,3.0,0,0,0,8,5,0,1,1
26283,4.0,0,0,0,8,5,0,1,0
26285,1.0,1,0,0,8,5,0,2,1
26289,2.0,1,0,0,8,9,0,2,0
26295,4.0,1,0,0,8,5,0,2,1
26328,2.0,0,0,0,8,5,0,2,1
26331,1.0,0,0,0,8,5,0,2,1
26332,2.0,0,0,0,8,5,0,3,1
26336,2.0,1,0,0,8,5,0,2,0
26338,4.0,0,0,0,8,5,0,2,0
26352,1.0,1,0,0,8,5,0,3,1
26357,1.0,0,0,0,8,5,0,3,1
26359,1.0,1,0,0,8,7,0,1,0
26360,1.0,0,0,0,8,5,0,3,0
26367,2.0,1,0,0,8,5,0,4,0
26391,1.0,1,0,0,8,5,0,4,0
26393,1.0,1,0,0,8,5,0,4,0
26394,1.0,0,0,0,8,5,0,4,1
26396,4.0,0,0,0,8,7,0,2,0
26416,2.0,0,0,0,8,6,0,2,0
26444,4.0,1,0,0,8,6,0,1,0
26451,1.0,0,0,0,8,6,0,1,1
26453,1.0,1,0,0,8,10,1,1,1
26458,4.0,1,0,0,8,6,0,2,0
26459,1.0,0,0,0,8,6,0,1,0
26463,2.0,0,0,0,8,6,0,2,1
26470,2.0,0,0,0,8,6,0,2,0
26477,1.0,0,0,0,8,6,0,2,0
26478,2.0,0,0,0,8,6,0,2,1
26483,4.0,0,0,0,8,6,0,2,1
26485,2.0,0,0,0,8,6,0,3,1
26498,3.0,0,0,0,8,7,0,1,1
26500,2.0,0,0,0,8,6,0,3,0
26503,2.0,0,0,0,8,6,0,3,1
26505,1.0,0,0,0,8,6,0,3,0
26507,1.0,0,0,0,8,6,0,4,1
26513,2.0,1,0,0,8,6,0,5,1
26514,1.0,0,0,0,8,6,0,4,1
26528,4.0,1,0,0,8,23,0,1,0
26536,2.0,0,0,0,8,7,0,1,0
26540,3.0,0,0,0,8,8,0,1,1
26548,2.0,0,0,0,8,7,0,3,1
26549,2.0,0,0,0,8,7,0,2,0
26567,1.0,1,0,0,8,7,0,1,1
26584,1.0,1,0,0,8,7,0,1,1
26593,2.0,1,0,0,8,7,0,3,1
26603,2.0,0,0,0,8,7,0,2,1
26609,1.0,0,0,0,8,7,0,2,0
26610,2.0,0,0,0,8,7,0,3,1
26611,2.0,0,0,0,8,7,0,3,0
26630,4.0,0,0,0,8,8,0,1,1
26643,1.0,0,0,0,8,7,0,3,0
26644,3.0,0,0,0,8,8,0,3,0
26646,4.0,0,0,0,8,9,0,1,1
26660,1.0,1,0,0,8,7,0,4,0
26662,3.0,0,0,0,8,7,0,3,0
26664,1.0,1,0,0,8,7,0,4,0
26685,1.0,0,0,0,8,8,0,1,0
26687,1.0,0,0,0,8,7,0,4,1
26708,4.0,1,0,0,8,9,0,1,0
26740,1.0,1,0,0,8,8,0,2,1
26749,1.0,1,0,0,8,9,0,4,0
26756,4.0,0,0,0,8,8,0,1,1
26758,1.0,0,0,0,8,8,0,2,1
26773,1.0,0,1,0,8,8,0,1,1
26775,3.0,0,0,0,8,8,0,2,1
26786,1.0,0,0,0,8,8,0,2,0
26793,1.0,0,0,0,8,8,0,2,0
26794,1.0,1,0,0,8,8,0,2,1
26795,2.0,0,0,0,8,8,0,2,1
26798,3.0,0,0,0,8,8,0,2,0
26808,3.0,1,0,0,8,8,0,3,0
26813,1.0,0,0,0,8,8,0,2,1
26816,1.0,0,0,0,8,8,0,3,0
26821,2.0,0,0,0,8,8,0,3,0
26825,1.0,1,0,0,8,8,0,3,1
26843,4.0,1,0,0,8,9,0,1,1
26854,2.0,0,0,0,8,9,0,1,1
26859,1.0,0,0,0,8,8,0,4,1
26862,4.0,0,0,0,8,9,0,2,1
26880,2.0,0,0,0,8,9,0,3,0
26890,1.0,0,0,0,8,8,0,4,0
26907,1.0,0,0,0,8,9,0,2,1
26909,4.0,0,0,0,8,9,0,2,1
26934,4.0,1,0,0,8,9,0,3,0
26949,2.0,1,0,0,8,9,0,2,1
26960,4.0,1,0,0,8,9,0,1,1
26968,2.0,0,0,0,8,9,0,2,1
26974,2.0,0,0,0,8,9,0,2,1
26980,1.0,0,0,0,8,9,0,3,0
26981,2.0,0,0,0,8,9,0,3,1
26984,2.0,0,0,0,8,10,1,2,1
26987,3.0,0,0,0,8,9,0,3,1
26997,2.0,0,0,0,8,9,0,2,1
27003,1.0,1,0,0,8,9,0,3,0
27006,1.0,1,0,0,8,9,0,3,1
27007,2.0,0,0,1,8,9,0,3,1
27009,2.0,1,0,0,8,9,0,3,0
27011,1.0,0,0,0,8,9,0,3,1
27012,1.0,0,0,0,8,9,0,3,1
27018,1.0,0,0,0,8,9,0,3,1
27022,1.0,1,0,1,8,9,0,3,1
27024,2.0,1,0,0,8,10,1,2,1
27029,3.0,1,0,1,8,9,0,3,1
27037,1.0,0,1,0,8,9,0,4,0
27038,4.0,0,0,0,8,10,1,1,1
27047,4.0,0,0,0,8,10,1,2,0
27048,2.0,1,0,0,8,9,0,4,1
27050,2.0,1,0,0,8,16,0,2,0
27052,4.0,0,0,0,8,10,1,1,1
27057,1.0,1,0,0,8,9,0,4,1
27061,2.0,0,0,0,8,10,1,1,1
27064,4.0,0,0,0,8,10,1,2,1
27092,4.0,0,0,0,8,10,1,1,1
27120,1.0,1,0,0,8,10,1,2,1
27121,4.0,0,1,0,8,10,1,2,1
27122,2.0,1,0,0,8,10,1,2,1
27126,2.0,1,0,0,8,10,1,3,0
27131,4.0,1,0,0,8,10,1,2,0
27133,3.0,1,0,0,8,10,1,1,1
27137,2.0,1,0,0,8,18,1,2,1
27141,4.0,1,0,0,8,10,1,2,1
27143,4.0,1,0,0,8,10,1,1,0
27144,3.0,1,0,0,8,10,1,3,1
27146,1.0,0,0,0,8,10,1,1,0
27153,1.0,1,0,0,8,10,1,2,1
27161,2.0,0,0,0,8,10,1,2,0
27162,2.0,1,0,0,8,10,1,2,1
27164,1.0,0,0,0,8,10,1,2,1
27165,1.0,0,0,0,8,10,1,2,0
27167,4.0,0,0,0,8,10,1,2,0
27168,2.0,0,0,0,8,10,1,2,0
27169,2.0,0,0,0,8,11,1,2,0
27179,2.0,0,0,0,8,11,1,3,1
27180,1.0,1,0,0,8,10,1,3,1
27189,1.0,1,0,0,8,10,1,3,1
27192,1.0,0,1,0,8,10,1,4,0
27198,1.0,0,0,0,8,10,1,3,1
27200,2.0,0,0,0,8,11,1,2,0
27203,1.0,1,0,0,8,10,1,4,1
27206,1.0,0,0,0,8,10,1,3,1
27208,2.0,0,0,0,8,11,1,2,0
27210,1.0,0,0,0,8,10,1,3,1
27213,1.0,0,0,0,8,10,1,4,1
27214,4.0,0,0,0,8,10,1,5,1
27217,1.0,0,1,0,8,10,1,4,0
27221,1.0,0,0,0,8,10,1,3,0
27227,2.0,0,0,0,8,11,1,1,0
27229,1.0,0,0,0,8,10,1,4,0
27240,2.0,0,0,0,8,10,1,4,1
27242,4.0,0,0,0,8,11,1,1,0
27246,1.0,1,0,0,8,10,1,4,1
27250,3.0,0,0,0,8,11,1,3,1
27252,1.0,0,0,0,8,11,1,2,1
27255,1.0,0,0,0,8,10,1,4,0
27256,1.0,0,0,0,8,11,1,2,1
27257,3.0,1,0,0,8,11,1,2,1
27263,2.0,0,0,0,8,11,1,3,0
27277,1.0,1,0,0,8,11,1,1,0
27280,2.0,0,0,0,8,11,1,2,0
27283,1.0,0,0,0,8,11,1,2,0
27285,2.0,0,0,0,8,11,1,2,0
27291,3.0,1,0,0,8,11,1,1,1
27292,1.0,0,0,0,8,11,1,1,1
27299,4.0,1,0,0,8,11,1,2,0
27305,2.0,0,0,0,8,11,1,2,0
27308,3.0,0,0,0,8,11,1,2,0
27312,4.0,0,0,0,8,11,1,2,1
27314,1.0,0,0,0,8,12,0,1,0
27316,3.0,0,0,0,8,11,1,3,1
27329,1.0,0,0,0,8,11,1,2,1
27331,1.0,0,0,0,8,11,1,4,0
27332,2.0,0,0,0,8,11,1,3,1
27336,1.0,1,0,0,8,11,1,3,0
27342,2.0,0,0,0,8,11,1,3,1
27343,1.0,0,0,0,8,11,1,3,1
27353,1.0,0,0,0,8,11,1,4,1
27357,1.0,0,0,0,8,11,1,3,0
27362,2.0,0,0,0,8,11,1,3,1
27371,1.0,0,0,0,8,11,1,4,1
27376,1.0,0,0,0,8,11,1,4,1
27384,4.0,1,0,0,8,13,0,1,0
27389,1.0,0,1,0,8,11,1,4,1
27410,1.0,0,0,0,8,11,1,4,0
27413,2.0,1,0,0,8,11,1,5,0
27432,1.0,1,0,0,8,12,0,2,1
27477,1.0,0,0,0,8,12,0,2,1
27478,1.0,1,0,0,8,12,0,2,1
27479,2.0,0,0,0,8,12,0,2,0
27481,1.0,0,0,0,8,12,0,2,1
27485,1.0,0,0,0,8,12,0,2,0
27488,1.0,0,0,0,8,12,0,2,0
27493,1.0,0,0,0,8,12,0,2,1
27494,2.0,0,0,0,8,12,0,2,1
27495,1.0,0,0,0,8,12,0,2,1
27496,1.0,1,0,0,8,12,0,3,0
27498,2.0,0,0,0,8,13,0,2,0
27519,4.0,1,0,0,8,15,0,2,1
27525,4.0,0,0,0,8,14,0,2,1
27535,1.0,0,0,0,8,14,0,2,0
27544,2.0,1,0,0,8,12,0,4,0
27546,4.0,1,0,0,8,13,0,1,0
27552,4.0,0,0,0,8,12,0,4,0
27560,1.0,1,0,0,8,12,0,4,0
27567,4.0,0,0,0,8,13,0,1,1
27573,2.0,0,0,0,8,12,0,4,0
27576,1.0,0,0,0,8,12,0,4,1
27583,4.0,1,0,0,8,13,0,2,1
27602,2.0,0,0,0,8,13,0,1,0
27609,2.0,1,0,0,8,13,0,1,0
27612,3.0,1,0,0,8,13,0,1,1
27620,3.0,0,0,0,8,13,0,2,1
27624,1.0,0,0,0,8,13,0,2,0
27625,1.0,0,1,0,8,13,0,1,1
27636,1.0,0,0,0,8,13,0,2,1
27637,4.0,0,0,0,8,13,0,2,1
27642,1.0,0,0,0,8,13,0,2,0
27645,1.0,0,0,0,8,13,0,3,0
27654,2.0,0,0,0,8,14,0,3,0
27662,1.0,0,0,0,8,14,0,2,1
27668,1.0,0,0,0,8,13,0,2,1
27669,2.0,0,0,0,8,14,0,2,0
27677,4.0,0,0,0,8,16,0,6,1
27686,2.0,1,0,0,8,14,0,3,1
27719,1.0,0,0,0,8,13,0,4,1
27720,1.0,0,0,0,8,13,0,5,1
27722,1.0,0,0,1,8,13,0,4,1
27735,4.0,0,0,0,8,14,0,6,0
27746,1.0,0,0,0,8,14,0,1,1
27760,2.0,0,0,0,8,14,0,2,0
27761,4.0,0,1,0,8,14,0,2,0
27771,4.0,1,0,0,8,14,0,1,1
27772,1.0,0,1,0,8,14,0,2,1
27778,2.0,0,1,0,8,14,0,3,1
27779,4.0,1,0,0,8,17,1,6,1
27786,4.0,0,0,0,8,14,0,2,1
27803,2.0,0,0,0,8,14,0,2,1
27812,4.0,0,0,0,8,14,0,2,1
27826,2.0,0,0,0,8,14,0,2,0
27831,2.0,0,0,0,8,14,0,2,0
27837,1.0,0,0,0,8,14,0,2,1
27839,1.0,0,0,0,8,15,0,4,1
27840,4.0,0,0,0,8,15,0,1,1
27847,1.0,0,0,0,8,14,0,2,1
27873,1.0,0,0,0,8,14,0,3,0
27876,1.0,1,0,0,8,14,0,3,0
27903,3.0,0,0,0,8,16,0,2,0
27906,1.0,0,0,0,8,14,0,3,0
27920,1.0,0,0,0,8,14,0,4,0
27929,1.0,1,0,1,8,14,0,4,1
27939,4.0,1,0,0,8,15,0,2,1
27949,1.0,1,0,0,8,15,0,1,1
27955,3.0,1,0,0,8,15,0,6,0
27960,4.0,1,0,0,8,15,0,2,0
27980,4.0,0,0,0,8,15,0,1,0
27983,1.0,0,0,0,8,15,0,1,1
27987,3.0,0,0,0,8,15,0,2,1
27992,2.0,1,0,1,8,15,0,3,1
28016,2.0,1,0,0,8,15,0,2,1
28020,4.0,1,0,0,8,15,0,1,1
28035,3.0,0,0,0,8,15,0,2,0
28037,2.0,0,0,0,8,15,0,2,1
28039,1.0,1,0,0,8,15,0,2,1
28043,4.0,1,0,0,8,15,0,2,0
28046,2.0,1,0,0,8,16,0,2,1
28047,1.0,1,0,0,8,15,0,4,1
28049,1.0,0,0,0,8,15,0,2,0
28050,1.0,1,0,0,8,15,0,4,1
28052,1.0,0,0,0,8,15,0,3,1
28059,2.0,1,0,1,8,15,0,3,1
28077,2.0,0,0,0,8,15,0,3,0
28086,1.0,1,0,1,8,15,0,4,1
28098,2.0,1,0,0,8,16,0,1,1
28118,1.0,1,0,0,8,16,0,1,0
28120,2.0,1,0,0,8,16,0,2,1
28123,1.0,1,0,0,8,16,0,3,1
28130,2.0,0,0,0,8,16,0,2,0
28145,1.0,0,0,0,8,16,0,2,1
28147,1.0,0,0,0,8,16,0,1,1
28166,1.0,1,0,0,8,16,0,1,1
28175,3.0,0,0,0,8,16,0,1,0
28184,1.0,1,0,0,8,16,0,1,1
28186,2.0,1,0,0,8,16,0,2,0
28193,1.0,0,1,0,8,16,0,3,1
28199,2.0,0,0,0,8,16,0,2,1
28200,2.0,0,0,0,8,16,0,2,1
28201,3.0,0,1,0,8,16,0,2,0
28206,2.0,0,0,0,8,16,0,2,0
28209,4.0,0,0,0,8,18,1,5,1
28214,2.0,1,0,0,8,16,0,3,1
28216,1.0,0,0,0,8,16,0,2,1
28223,4.0,1,0,0,8,17,1,2,1
28224,3.0,1,0,0,8,16,0,3,1
28227,3.0,1,0,1,8,16,0,3,1
28229,3.0,1,0,0,8,16,0,4,0
28232,1.0,1,0,0,8,16,0,3,1
28237,4.0,1,0,0,8,17,1,6,1
28241,1.0,1,0,0,8,16,0,3,1
28243,4.0,0,0,0,8,18,1,1,0
28265,1.0,0,0,0,8,16,0,4,1
28272,4.0,0,0,0,8,17,1,6,0
28281,4.0,0,0,0,8,17,1,1,1
28286,1.0,0,0,0,8,16,0,4,0
28302,1.0,1,0,0,8,16,0,4,1
28312,2.0,0,0,0,8,16,0,4,0
28318,1.0,1,0,0,8,17,1,1,2
28340,4.0,0,0,0,8,17,1,2,1
28351,1.0,1,0,0,8,17,1,2,0
28354,4.0,1,0,0,8,18,1,2,1
28357,1.0,1,0,0,8,17,1,2,1
28363,1.0,0,0,0,8,21,0,2,0
28366,1.0,0,0,0,8,16,0,5,0
28370,4.0,0,0,0,8,17,1,2,1
28376,2.0,0,0,0,8,17,1,1,0
28381,3.0,1,0,0,8,17,1,3,1
28382,2.0,1,0,0,8,18,1,2,1
28392,2.0,1,0,0,8,17,1,2,1
28401,1.0,0,0,0,8,17,1,2,1
28404,4.0,0,0,0,8,17,1,2,1
28407,3.0,0,0,0,8,17,1,2,0
28408,2.0,0,0,0,8,17,1,2,0
28414,2.0,0,0,0,8,17,1,2,0
28415,1.0,1,0,0,8,17,1,4,0
28418,4.0,1,0,0,8,18,1,2,1
28419,1.0,0,0,0,8,17,1,5,1
28421,1.0,0,0,0,8,17,1,2,1
28424,2.0,1,0,0,8,17,1,3,1
28427,4.0,0,0,0,8,18,1,1,1
28435,1.0,0,0,0,8,17,1,3,1
28439,2.0,1,0,0,8,17,1,3,0
28453,1.0,0,0,0,8,17,1,3,1
28463,1.0,1,0,0,8,17,1,4,1
28464,1.0,1,0,0,8,17,1,4,2
28469,1.0,0,0,0,8,17,1,3,1
28473,2.0,1,0,0,8,18,1,2,0
28480,1.0,1,0,0,8,17,1,4,1
28487,2.0,1,0,0,8,18,1,2,1
28521,1.0,0,0,0,8,17,1,4,1
28531,2.0,1,0,0,8,18,1,2,1
28533,3.0,1,0,0,8,18,1,3,1
28540,4.0,0,0,0,8,18,1,1,1
28550,1.0,1,0,0,8,18,1,2,1
28559,1.0,0,0,0,8,17,1,5,1
28567,4.0,1,0,0,8,18,1,2,0
28574,4.0,1,0,0,8,18,1,2,1
28579,1.0,0,0,1,8,18,1,3,2
28586,1.0,0,0,0,8,18,1,1,1
28593,2.0,0,0,0,8,18,1,2,0
28594,1.0,0,0,0,8,18,1,2,0
28595,1.0,0,0,0,8,18,1,2,0
28599,1.0,0,0,0,8,18,1,2,1
28600,1.0,1,0,1,8,18,1,2,1
28601,1.0,0,0,0,8,18,1,3,0
28604,2.0,0,0,0,8,18,1,2,1
28605,2.0,0,0,0,8,18,1,2,1
28612,2.0,0,0,0,8,18,1,3,1
28614,1.0,0,0,0,8,18,1,4,1
28621,1.0,0,0,0,8,18,1,3,1
28623,2.0,0,0,0,8,18,1,2,0
28624,4.0,1,0,0,8,18,1,5,1
28627,1.0,1,0,1,8,18,1,3,1
28632,1.0,1,0,1,8,18,1,3,1
28638,4.0,1,0,0,9,10,0,1,0
28640,1.0,1,0,0,8,18,1,4,0
28658,1.0,0,0,0,8,19,0,1,1
28661,3.0,0,1,0,8,19,0,1,1
28664,1.0,0,0,0,8,18,1,4,1
28665,4.0,0,0,0,8,19,0,2,0
28679,1.0,0,0,0,8,18,1,4,1
28684,1.0,0,0,0,8,18,1,4,1
28728,1.0,1,0,0,8,19,0,1,0
28735,2.0,1,0,0,8,19,0,2,0
28746,1.0,0,0,0,8,19,0,1,1
28747,1.0,0,0,0,8,19,0,1,1
28748,1.0,0,0,0,8,19,0,1,1
28749,1.0,1,0,0,8,19,0,1,1
28765,3.0,0,0,0,8,19,0,2,0
28766,2.0,1,0,1,8,19,0,2,1
28772,4.0,0,0,0,8,19,0,2,1
28773,2.0,0,0,0,8,20,0,2,1
28787,2.0,0,0,0,8,20,0,6,1
28795,2.0,0,0,0,8,19,0,5,1
28800,2.0,0,0,0,8,19,0,3,1
28806,1.0,0,0,0,8,19,0,2,0
28812,1.0,1,0,0,8,22,0,2,1
28815,2.0,0,0,0,8,19,0,5,0
28825,1.0,0,0,0,8,19,0,3,1
28826,1.0,0,0,0,8,19,0,4,0
28837,1.0,0,1,0,8,19,0,4,1
28838,1.0,0,0,0,8,19,0,3,1
28855,1.0,0,0,0,8,19,0,4,1
28861,4.0,1,0,0,8,20,0,2,0
28868,2.0,0,0,0,8,21,0,2,0
28889,2.0,0,0,0,8,20,0,4,1
28900,2.0,1,0,0,8,20,0,2,0
28904,1.0,0,0,0,8,19,0,5,1
28907,1.0,1,0,0,8,20,0,1,0
28914,4.0,0,0,0,8,20,0,2,1
28924,1.0,1,0,0,8,20,0,1,1
28927,2.0,1,0,0,8,25,1,1,0
28929,1.0,0,0,0,8,20,0,1,1
28930,1.0,0,0,0,8,20,0,1,1
28936,1.0,0,1,0,8,20,0,1,1
28938,4.0,0,0,0,8,20,0,2,1
28941,3.0,0,1,0,8,20,0,2,1
28945,4.0,0,0,0,8,20,0,2,1
28950,1.0,0,0,0,8,20,0,2,1
28951,1.0,0,0,0,8,20,0,3,1
28958,2.0,0,0,0,8,20,0,3,1
28962,1.0,0,0,0,8,20,0,2,0
28963,1.0,0,0,0,8,20,0,3,1
28966,1.0,1,0,0,8,20,0,3,1
28967,1.0,0,0,0,8,20,0,3,1
28973,1.0,0,0,0,8,20,0,4,0
28985,4.0,1,0,0,8,22,0,2,0
28988,1.0,1,0,0,8,20,0,3,1
28989,1.0,0,0,0,8,20,0,4,0
28990,1.0,0,0,0,8,20,0,3,1
28991,4.0,0,0,0,8,21,0,2,1
29000,2.0,1,0,0,8,21,0,5,1
29003,2.0,0,0,0,8,21,0,6,0
29016,1.0,1,0,0,8,20,0,4,0
29023,4.0,0,0,0,8,20,0,4,0
29070,1.0,1,0,0,8,21,0,1,1
29079,2.0,1,0,0,8,21,0,2,0
29080,2.0,1,0,0,8,21,0,2,0
29085,2.0,0,0,0,8,21,0,2,1
29087,3.0,1,0,0,8,21,0,2,0
29095,3.0,0,1,0,8,21,0,1,1
29102,3.0,0,0,0,8,21,0,2,1
29119,2.0,0,0,0,8,21,0,1,1
29120,4.0,1,0,0,8,21,0,2,0
29127,1.0,1,0,0,8,21,0,4,0
29139,2.0,0,0,0,8,21,0,2,1
29141,1.0,0,0,0,8,21,0,2,1
29158,4.0,1,0,0,8,21,0,3,1
29167,2.0,0,0,0,8,23,0,4,0
29184,1.0,1,0,0,8,21,0,3,1
29187,1.0,0,0,0,8,22,0,2,1
29196,1.0,1,0,0,8,21,0,4,0
29201,2.0,0,0,0,8,21,0,4,1
29245,2.0,1,0,0,8,22,0,3,0
29255,1.0,1,0,0,8,22,0,1,1
29257,2.0,0,0,0,8,22,0,1,1
29264,2.0,0,0,0,8,22,0,1,0
29269,4.0,1,0,0,8,22,0,1,0
29277,3.0,0,0,0,8,22,0,2,0
29278,2.0,0,0,0,8,22,0,2,1
29280,1.0,0,0,0,8,22,0,2,0
29282,1.0,0,0,0,8,22,0,2,1
29283,2.0,1,0,0,8,22,0,2,1
29284,4.0,1,0,0,8,22,0,2,1
29290,4.0,1,0,0,8,25,1,1,0
29294,3.0,0,0,0,8,22,0,2,1
29296,1.0,0,0,0,8,22,0,2,1
29300,2.0,0,0,0,8,22,0,2,1
29303,2.0,1,0,0,8,22,0,3,0
29308,1.0,0,0,0,8,22,0,3,1
29310,1.0,0,0,0,8,22,0,3,1
29311,4.0,0,0,0,8,25,1,1,1
29312,1.0,0,0,0,8,22,0,3,0
29313,3.0,1,0,0,9,4,0,2,0
29327,1.0,0,0,0,8,22,0,3,0
29343,1.0,1,0,0,8,22,0,4,0
29352,1.0,0,0,0,8,23,0,4,1
29355,2.0,0,0,0,8,23,0,1,1
29373,2.0,1,0,0,8,23,0,2,0
29403,2.0,0,0,0,8,23,0,2,0
29407,3.0,0,0,0,8,23,0,2,0
29416,1.0,0,0,0,8,23,0,2,0
29424,2.0,0,0,0,8,23,0,2,0
29432,3.0,1,0,0,8,23,0,3,0
29435,1.0,0,1,0,8,23,0,4,0
29439,2.0,1,0,0,9,2,0,1,1
29440,2.0,0,0,0,8,23,0,2,0
29444,2.0,0,0,0,8,23,0,2,0
29452,4.0,0,0,0,8,23,0,2,1
29456,1.0,1,0,1,8,23,0,4,1
29458,2.0,1,0,0,8,23,0,4,1
29459,2.0,1,0,0,8,23,0,2,1
29463,2.0,0,1,0,8,23,0,2,0
29466,1.0,0,0,0,8,24,1,2,0
29490,4.0,0,0,0,8,24,1,2,0
29504,1.0,1,0,1,8,23,0,4,1
29514,1.0,0,0,0,8,24,1,1,1
29520,3.0,0,0,0,8,23,0,3,0
29532,4.0,1,0,0,8,24,1,2,1
29544,1.0,0,1,0,8,24,1,2,1
29549,2.0,1,0,0,8,24,1,2,1
29555,1.0,0,0,0,8,24,1,2,1
29557,2.0,1,0,0,8,24,1,2,1
29573,4.0,0,0,0,8,24,1,2,0
29574,1.0,1,0,0,8,24,1,2,1
29577,4.0,0,0,0,8,24,1,1,1
29579,2.0,0,0,0,8,24,1,1,0
29583,2.0,0,0,0,8,24,1,1,0
29585,2.0,1,0,0,8,24,1,3,0
29586,1.0,1,0,0,8,24,1,4,0
29593,3.0,0,1,0,8,24,1,2,0
29594,3.0,1,0,0,8,24,1,3,1
29600,4.0,0,0,0,8,24,1,1,1
29612,4.0,0,0,0,8,25,1,1,0
29614,3.0,0,0,0,8,25,1,6,1
29622,4.0,1,0,0,8,24,1,3,1
29625,1.0,0,0,0,8,24,1,2,0
29626,4.0,1,0,0,8,25,1,2,1
29630,4.0,0,0,0,8,24,1,2,1
29631,1.0,1,0,0,8,24,1,2,1
29632,1.0,0,1,0,8,24,1,3,0
29635,2.0,0,0,0,8,24,1,2,1
29636,3.0,1,0,0,8,24,1,4,1
29640,4.0,1,0,0,8,25,1,1,1
29642,4.0,1,0,0,8,25,1,1,1
29649,1.0,0,0,0,8,24,1,3,1
29651,1.0,1,0,0,8,24,1,3,1
29653,1.0,0,0,0,8,24,1,3,0
29661,2.0,0,1,0,8,24,1,4,1
29663,1.0,0,0,0,8,24,1,3,1
29664,2.0,0,0,0,8,26,0,1,1
29668,1.0,0,1,1,8,24,1,4,1
29669,3.0,0,0,0,8,24,1,4,0
29670,2.0,0,0,0,8,30,0,2,0
29674,2.0,1,0,0,8,24,1,3,0
29675,3.0,0,0,0,8,24,1,3,1
29677,1.0,0,0,0,8,24,1,4,1
29678,1.0,1,0,0,8,24,1,4,1
29684,4.0,0,0,0,8,24,1,5,1
29689,2.0,0,0,0,8,25,1,2,0
29696,3.0,0,0,0,8,24,1,4,0
29697,2.0,0,0,0,8,25,1,1,1
29702,1.0,0,1,1,8,24,1,4,1
29704,1.0,0,0,0,8,24,1,4,1
29718,4.0,1,0,0,8,25,1,2,0
29719,2.0,0,0,0,8,24,1,4,1
29720,4.0,0,0,0,8,25,1,2,0
29722,4.0,1,0,0,8,25,1,1,0
29732,1.0,1,0,0,8,25,1,1,1
29736,3.0,0,1,0,8,25,1,2,1
29741,3.0,0,0,0,8,25,1,3,1
29751,2.0,0,0,0,8,25,1,2,1
29753,4.0,0,0,0,8,27,0,6,1
29770,3.0,1,0,0,8,25,1,2,1
29777,4.0,0,0,0,8,25,1,1,1
29782,2.0,0,0,0,8,25,1,1,1
29793,2.0,1,0,0,8,25,1,2,0
29806,1.0,0,1,1,8,25,1,4,1
29807,1.0,0,0,0,8,25,1,2,1
29820,3.0,0,0,0,8,25,1,3,1
29828,2.0,0,0,0,8,25,1,2,0
29836,1.0,0,0,0,8,25,1,3,1
29840,1.0,1,0,0,8,25,1,4,1
29852,2.0,0,0,0,8,28,0,2,0
29861,1.0,1,0,0,8,25,1,4,2
29862,3.0,0,1,0,8,25,1,4,0
29879,1.0,0,0,0,8,25,1,4,1
29880,3.0,1,0,0,8,26,0,2,0
29884,4.0,0,0,0,8,26,0,2,0
29885,4.0,0,0,0,8,26,0,2,1
29898,2.0,1,0,0,9,1,1,2,1
29905,3.0,1,0,0,8,26,0,1,1
29914,2.0,0,0,0,8,25,1,5,0
29915,3.0,1,0,0,8,26,0,2,1
29924,1.0,0,0,0,8,26,0,1,1
29926,1.0,0,0,0,8,26,0,1,1
29928,1.0,0,0,0,8,26,0,1,1
29929,1.0,0,0,0,8,26,0,1,1
29930,1.0,0,0,0,8,26,0,1,1
29931,1.0,0,0,0,8,26,0,1,1
29950,2.0,1,0,0,8,26,0,2,1
29959,2.0,0,0,0,8,26,0,2,1
29965,3.0,1,0,0,8,26,0,3,0
